"","year","month","HourlySeaLevelPressure"
"1125","2009","02",102663.52
"1126","2009","02",102697.38
"1127","2009","02",102798.96
"1128","2009","02",102934.4
"1129","2009","02",103002.12
"1130","2009","02",103103.7
"1131","2009","02",103103.7
"1132","2009","02",103002.12
"1133","2009","02",102968.26
"1134","2009","02",102934.4
"1135","2009","02",101580
"1136","2009","02",102934.4
"1137","2009","02",102934.4
"1138","2009","02",102934.4
"1139","2009","02",102934.4
"1140","2009","02",103069.84
"1141","2009","02",103137.56
"1142","2009","02",103239.14
"1143","2009","02",103306.86
"1144","2009","02",103239.14
"1145","2009","02",103103.7
"1146","2009","02",102968.26
"1147","2009","02",102866.68
"1148","2009","02",102798.96
"1149","2009","02",102731.24
"1150","2009","02",102663.52
"1151","2009","02",102663.52
"1152","2009","02",102798.96
"1153","2009","02",102900.54
"1154","2009","02",102968.26
"1155","2009","02",103035.98
"1156","2009","02",103002.12
"1157","2009","02",102934.4
"1158","2009","02",102765.1
"1159","2009","02",102765.1
"1160","2009","02",101580
"1161","2009","02",102765.1
"1162","2009","02",102697.38
"1163","2009","02",102663.52
"1164","2009","02",102663.52
"1165","2009","02",102731.24
"1166","2009","02",102798.96
"1167","2009","02",102866.68
"1168","2009","02",102934.4
"1169","2009","02",102832.82
"1170","2009","02",102765.1
"1171","2009","02",102561.94
"1172","2009","02",102426.5
"1173","2009","02",102324.92
"1174","2009","02",102223.34
"1175","2009","02",102155.62
"1176","2009","02",102155.62
"1177","2009","02",102223.34
"1178","2009","02",102324.92
"1179","2009","02",102392.64
"1180","2009","02",102426.5
"1181","2009","02",102358.78
"1182","2009","02",102291.06
"1183","2009","02",102155.62
"1184","2009","02",102121.76
"1185","2009","02",101580
"1186","2009","02",102087.9
"1187","2009","02",102087.9
"1188","2009","02",102054.04
"1189","2009","02",102054.04
"1190","2009","02",102121.76
"1191","2009","02",102223.34
"1192","2009","02",102324.92
"1193","2009","02",102324.92
"1194","2009","02",102291.06
"1195","2009","02",102223.34
"1196","2009","02",102087.9
"1197","2009","02",101884.74
"1198","2009","02",101783.16
"1199","2009","02",101783.16
"1200","2009","02",101749.3
"1201","2009","02",101715.44
"1202","2009","02",101783.16
"1203","2009","02",101817.02
"1204","2009","02",101884.74
"1205","2009","02",101884.74
"1206","2009","02",101783.16
"1207","2009","02",101681.58
"1208","2009","02",101546.14
"1209","2009","02",101478.42
"1210","2009","02",101580
"1211","2009","02",101376.84
"1212","2009","02",101342.98
"1213","2009","02",101275.26
"1214","2009","02",101173.68
"1215","2009","02",101173.68
"1216","2009","02",101173.68
"1217","2009","02",101139.82
"1218","2009","02",101139.82
"1219","2009","02",101139.82
"1220","2009","02",101207.54
"1221","2009","02",101139.82
"1222","2009","02",101038.24
"1223","2009","02",100970.52
"1224","2009","02",101580
"1225","2009","02",100936.66
"1226","2009","02",100970.52
"1227","2009","02",101580
"1228","2009","02",101580
"1229","2009","02",101038.24
"1230","2009","02",100970.52
"1231","2009","02",101038.24
"1232","2009","02",100970.52
"1233","2009","02",101004.38
"1234","2009","02",100970.52
"1235","2009","02",100970.52
"1236","2009","02",100970.52
"1237","2009","02",100936.66
"1238","2009","02",101580
"1239","2009","02",100902.8
"1240","2009","02",101580
"1241","2009","02",100902.8
"1242","2009","02",100868.94
"1243","2009","02",101580
"1244","2009","02",101580
"1245","2009","02",101580
"1246","2009","02",101580
"1247","2009","02",101580
"1248","2009","02",101580
"1249","2009","02",100868.94
"1250","2009","02",101580
"1251","2009","02",101580
"1252","2009","02",101580
"1253","2009","02",101580
"1254","2009","02",100868.94
"1255","2009","02",101580
"1256","2009","02",101580
"1257","2009","02",101580
"1258","2009","02",101580
"1259","2009","02",100868.94
"1260","2009","02",101580
"1261","2009","02",101580
"1262","2009","02",100868.94
"1263","2009","02",101580
"1264","2009","02",101580
"1265","2009","02",101580
"1266","2009","02",101580
"1267","2009","02",100902.8
"1268","2009","02",101580
"1269","2009","02",101580
"1270","2009","02",101580
"1271","2009","02",101580
"1272","2009","02",101580
"1273","2009","02",101580
"1274","2009","02",100868.94
"1275","2009","02",101580
"1276","2009","02",101580
"1277","2009","02",101580
"1278","2009","02",101580
"1279","2009","02",100902.8
"1280","2009","02",101580
"1281","2009","02",101580
"1282","2009","02",101580
"1283","2009","02",101580
"1284","2009","02",101580
"1285","2009","02",101580
"1286","2009","02",100936.66
"1287","2009","02",101580
"1288","2009","02",101580
"1289","2009","02",101580
"1290","2009","02",100835.08
"1291","2009","02",101580
"1292","2009","02",101580
"1293","2009","02",101580
"1294","2009","02",101580
"1295","2009","02",101580
"1296","2009","02",100835.08
"1297","2009","02",101580
"1298","2009","02",100835.08
"1299","2009","02",101580
"1300","2009","02",101580
"1301","2009","02",101580
"1302","2009","02",100767.36
"1303","2009","02",101580
"1304","2009","02",100801.22
"1305","2009","02",100835.08
"1306","2009","02",100902.8
"1307","2009","02",101580
"1308","2009","02",101580
"1309","2009","02",101580
"1310","2009","02",101580
"1311","2009","02",100902.8
"1312","2009","02",100970.52
"1313","2009","02",100970.52
"1314","2009","02",101580
"1315","2009","02",101004.38
"1316","2009","02",101004.38
"1317","2009","02",101580
"1318","2009","02",100970.52
"1319","2009","02",101580
"1320","2009","02",101580
"1321","2009","02",101580
"1322","2009","02",101580
"1323","2009","02",100970.52
"1324","2009","02",101580
"1325","2009","02",101580
"1326","2009","02",101580
"1327","2009","02",101580
"1328","2009","02",100970.52
"1329","2009","02",101580
"1330","2009","02",101580
"1331","2009","02",101580
"1332","2009","02",101580
"1333","2009","02",101580
"1334","2009","02",101580
"1335","2009","02",100902.8
"1336","2009","02",101580
"1337","2009","02",101580
"1338","2009","02",100902.8
"1339","2009","02",101580
"1340","2009","02",101580
"1341","2009","02",101580
"1342","2009","02",101580
"1343","2009","02",100970.52
"1344","2009","02",101580
"1345","2009","02",101580
"1346","2009","02",101580
"1347","2009","02",101580
"1348","2009","02",101038.24
"1349","2009","02",101580
"1350","2009","02",101580
"1351","2009","02",101580
"1352","2009","02",101105.96
"1353","2009","02",101580
"1354","2009","02",101580
"1355","2009","02",101580
"1356","2009","02",101207.54
"1357","2009","02",101580
"1358","2009","02",101241.4
"1359","2009","02",101580
"1360","2009","02",101580
"1361","2009","02",101580
"1362","2009","02",101580
"1363","2009","02",101275.26
"1364","2009","02",101580
"1365","2009","02",101580
"1366","2009","02",101342.98
"1367","2009","02",101580
"1368","2009","02",101580
"1369","2009","02",101580
"1370","2009","02",101580
"1371","2009","02",101580
"1372","2009","02",101580
"1373","2009","02",101580
"1374","2009","02",101275.26
"1375","2009","02",101580
"1376","2009","02",101580
"1377","2009","02",101580
"1378","2009","02",101580
"1379","2009","02",101580
"1380","2009","02",101173.68
"1381","2009","02",101580
"1382","2009","02",101580
"1383","2009","02",101580
"1384","2009","02",101580
"1385","2009","02",101139.82
"1386","2009","02",101580
"1387","2009","02",101580
"1388","2009","02",101173.68
"1389","2009","02",101580
"1390","2009","02",101580
"1391","2009","02",101580
"1392","2009","02",101580
"1393","2009","02",101207.54
"1394","2009","02",101580
"1395","2009","02",101580
"1396","2009","02",101580
"1397","2009","02",101580
"1398","2009","02",101580
"1399","2009","02",101241.4
"1400","2009","02",101580
"1401","2009","02",101580
"1402","2009","02",101241.4
"1403","2009","02",101580
"1404","2009","02",101580
"1405","2009","02",101241.4
"1406","2009","02",101207.54
"1407","2009","02",101580
"1408","2009","02",101139.82
"1409","2009","02",101580
"1410","2009","02",101580
"1411","2009","02",101580
"1412","2009","02",101580
"1413","2009","02",101139.82
"1414","2009","02",101580
"1415","2009","02",101580
"1416","2009","02",101139.82
"1417","2009","02",101139.82
"1418","2009","02",101580
"1419","2009","02",101072.1
"1420","2009","02",101580
"1421","2009","02",101580
"1422","2009","02",101580
"1423","2009","02",101580
"1424","2009","02",101580
"1425","2009","02",101072.1
"1426","2009","02",101580
"1427","2009","02",101580
"1428","2009","02",101580
"1429","2009","02",101580
"1430","2009","02",101580
"1431","2009","02",101580
"1432","2009","02",101072.1
"1433","2009","02",101580
"1434","2009","02",101580
"1435","2009","02",101580
"1436","2009","02",101580
"1437","2009","02",101580
"1438","2009","02",101580
"1439","2009","02",101580
"1440","2009","02",101580
"1441","2009","02",101038.24
"1442","2009","02",101580
"1443","2009","02",101580
"1444","2009","02",101580
"1445","2009","02",101580
"1446","2009","02",101072.1
"1447","2009","02",101072.1
"1448","2009","02",101072.1
"1449","2009","02",101139.82
"1450","2009","02",101004.38
"1451","2009","02",100936.66
"1452","2009","02",100936.66
"1453","2009","02",100902.8
"1454","2009","02",100801.22
"1455","2009","02",100801.22
"1456","2009","02",100801.22
"1457","2009","02",100767.36
"1458","2009","02",100665.78
"1459","2009","02",100598.06
"1460","2009","02",101580
"1461","2009","02",101580
"1462","2009","02",101580
"1463","2009","02",101580
"1464","2009","02",101580
"1465","2009","02",101580
"1466","2009","02",100564.2
"1467","2009","02",101580
"1468","2009","02",101580
"1469","2009","02",101580
"1470","2009","02",101580
"1471","2009","02",101580
"1472","2009","02",101580
"1473","2009","02",100462.62
"1474","2009","02",101580
"1475","2009","02",101580
"1476","2009","02",101580
"1477","2009","02",101580
"1478","2009","02",100361.04
"1479","2009","02",101580
"1480","2009","02",100191.74
"1481","2009","02",100157.88
"1482","2009","02",101580
"1483","2009","02",101580
"1484","2009","02",101580
"1485","2009","02",100124.02
"1486","2009","02",101580
"1487","2009","02",101580
"1488","2009","02",101580
"1489","2009","02",100124.02
"1490","2009","02",101580
"1491","2009","02",101580
"1492","2009","02",101580
"1493","2009","02",101580
"1494","2009","02",100124.02
"1495","2009","02",101580
"1496","2009","02",101580
"1497","2009","02",101580
"1498","2009","02",100157.88
"1499","2009","02",101580
"1500","2009","02",101580
"1501","2009","02",101580
"1502","2009","02",101580
"1503","2009","02",100157.88
"1504","2009","02",101580
"1505","2009","02",101580
"1506","2009","02",100225.6
"1507","2009","02",100259.46
"1508","2009","02",101580
"1509","2009","02",101580
"1510","2009","02",101580
"1511","2009","02",101580
"1512","2009","02",100394.9
"1513","2009","02",101580
"1514","2009","02",101580
"1515","2009","02",101580
"1516","2009","02",101580
"1517","2009","02",101580
"1518","2009","02",101580
"1519","2009","02",100496.48
"1520","2009","02",100598.06
"1521","2009","02",100631.92
"1522","2009","02",101580
"1523","2009","02",101580
"1524","2009","02",101580
"1525","2009","02",101580
"1526","2009","02",100699.64
"1527","2009","02",101580
"1528","2009","02",100665.78
"1529","2009","02",100665.78
"1530","2009","02",100767.36
"1531","2009","02",100902.8
"1532","2009","02",101004.38
"1533","2009","02",101038.24
"1534","2009","02",101173.68
"1535","2009","02",101342.98
"1536","2009","02",101478.42
"1537","2009","02",101546.14
"1538","2009","02",101580
"1539","2009","02",101715.44
"1540","2009","02",101783.16
"1541","2009","02",101580
"1542","2009","02",101850.88
"1543","2009","02",101952.46
"1544","2009","02",101952.46
"1545","2009","02",102020.18
"1546","2009","02",101986.32
"1547","2009","02",102155.62
"1548","2009","02",102257.2
"1549","2009","02",102358.78
"1550","2009","02",102155.62
"1551","2009","02",101918.6
"1552","2009","02",101952.46
"1553","2009","02",101918.6
"1554","2009","02",101884.74
"1555","2009","02",101952.46
"1556","2009","02",101884.74
"1557","2009","02",101952.46
"1558","2009","02",101952.46
"1559","2009","02",101918.6
"1560","2009","02",101580
"1561","2009","02",101986.32
"1562","2009","02",101884.74
"1563","2009","02",101580
"1564","2009","02",101580
"1565","2009","02",101783.16
"1566","2009","02",101580
"1567","2009","02",101580
"1568","2009","02",101580
"1569","2009","02",101580
"1570","2009","02",101580
"1571","2009","02",101580
"1572","2009","02",101580
"1573","2009","02",101580
"1574","2009","02",101580
"1575","2009","02",101580
"1576","2009","02",101580
"1577","2009","02",101580
"1578","2009","02",101512.28
"1579","2009","02",101580
"1580","2009","02",101580
"1581","2009","02",101580
"1582","2009","02",101580
"1583","2009","02",101444.56
"1584","2009","02",101580
"1585","2009","02",101580
"1586","2009","02",101580
"1587","2009","02",101580
"1588","2009","02",101580
"1589","2009","02",101410.7
"1590","2009","02",101580
"1591","2009","02",101580
"1592","2009","02",101580
"1593","2009","02",101580
"1594","2009","02",101580
"1595","2009","02",101580
"1596","2009","02",101580
"1597","2009","02",101580
"1598","2009","02",101410.7
"1599","2009","02",101580
"1600","2009","02",101580
"1601","2009","02",101580
"1602","2009","02",101580
"1603","2009","02",101580
"1604","2009","02",101444.56
"1605","2009","02",101580
"1606","2009","02",101580
"1607","2009","02",101580
"1608","2009","02",101580
"1609","2009","02",101580
"1610","2009","02",101444.56
"1611","2009","02",101580
"1612","2009","02",101580
"1613","2009","02",101580
"1614","2009","02",101580
"1615","2009","02",101580
"1616","2009","02",101580
"1617","2009","02",101580
"1618","2009","02",101444.56
"1619","2009","02",101580
"1620","2009","02",101580
"1621","2009","02",101580
"1622","2009","02",101580
"1623","2009","02",101580
"1624","2009","02",101478.42
"1625","2009","02",101580
"1626","2009","02",101580
"1627","2009","02",101580
"1628","2009","02",101580
"1629","2009","02",101546.14
"1630","2009","02",101580
"1631","2009","02",101613.86
"1632","2009","02",101647.72
"1633","2009","02",101580
"1634","2009","02",101580
"1635","2009","02",101613.86
"1636","2009","02",101546.14
"1637","2009","02",101478.42
"1638","2009","02",101376.84
"1639","2009","02",101342.98
"1640","2009","02",101309.12
"1641","2009","02",101376.84
"1642","2009","02",101342.98
"1643","2009","02",101580
"1644","2009","02",101580
"1645","2009","02",101580
"1646","2009","02",101580
"1647","2009","02",101580
"1648","2009","02",101376.84
"1649","2009","02",101580
"1650","2009","02",101580
"1651","2009","02",101580
"1652","2009","02",101410.7
"1653","2009","02",101580
"1654","2009","02",101580
"1655","2009","02",101580
"1656","2009","02",101580
"1657","2009","02",101410.7
"1658","2009","02",101580
"1659","2009","02",101580
"1660","2009","02",101580
"1661","2009","02",101410.7
"1662","2009","02",101580
"1663","2009","02",101580
"1664","2009","02",101342.98
"1665","2009","02",101580
"1666","2009","02",101580
